id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
768,Ori and the Will of the Wisps,PC,PC,8.6,848,popular
717,Shadow Complex,Xbox360,MICROSOFT,8.7,216,conocido
779,Assassin's Creed IV: Black Flag,PlayStation3,SONY,8.2,1004,popular
821,The Elder Scrolls III: Morrowind Game of the Year Edition,Xbox,MICROSOFT,8.7,152,poco conocido
751,BioShock 2,Xbox360,MICROSOFT,8.2,658,popular
782,Far Cry 3,PC,PC,8.3,4103,popular
749,FIFA 14,XboxOne,MICROSOFT,5.8,352,popular
849,Tekken: Dark Resurrection,PSP,SONY,8.6,179,poco conocido
919,SSX Tricky,Xbox,MICROSOFT,8.3,14,desconocido
898,Owlboy,PC,PC,7.6,250,conocido
790,Rayman Origins,PlayStationVita,SONY,8.4,324,popular
802,Minecraft: Xbox One Edition,XboxOne,MICROSOFT,7.1,349,popular
785,Star Wars Pinball: Balance of the Force,Xbox360,MICROSOFT,6.1,8,desconocido
750,NHL 10,Xbox360,MICROSOFT,8.3,73,desconocido
834,The Witcher 2: Assassins of Kings,Xbox360,MICROSOFT,8.4,916,popular
905,Need for Speed: Hot Pursuit,Xbox360,MICROSOFT,7.2,233,conocido
745,F.E.A.R.,PC,PC,8.3,1019,popular
742,Divinity: Original Sin Enhanced Edition,XboxOne,MICROSOFT,7.6,138,poco conocido
830,NBA Street,GameCube,NINTENDO,6.0,5,desconocido
710,Microsoft Flight Simulator 2004: A Century of Flight,PC,PC,7.6,55,desconocido
873,Battlefield: Bad Company 2 Vietnam,PlayStation3,SONY,8.2,73,desconocido
841,Apex Legends,PC,PC,6.0,1188,popular
835,Hearthstone: Heroes of Warcraft,PC,PC,5.9,2117,popular
741,NHL 11,PlayStation3,SONY,7.2,55,desconocido
838,The Walking Dead: Episode 3 - Long Road Ahead,Xbox360,MICROSOFT,8.3,107,poco conocido
721,N++,XboxOne,MICROSOFT,5.5,20,desconocido
871,Sid Meier's Pirates!,PC,PC,8.3,241,conocido
781,The Last of Us: Left Behind,PlayStation3,SONY,4.5,2741,popular
755,Diddy Kong Racing,Nintendo64,NINTENDO,8.5,176,poco conocido
824,Pokemon Y,3DS,NINTENDO,7.5,1243,popular
833,Thirty Flights of Loving,PC,PC,5.0,184,poco conocido
886,Art of Balance,Wii,NINTENDO,7.5,13,desconocido
806,ESPN NHL Hockey,Xbox,MICROSOFT,7.5,27,desconocido
796,XCOM 2,PC,PC,7.3,1560,popular
858,Fire Emblem Fates: Revelation,3DS,NINTENDO,7.5,184,poco conocido
867,Fight Night Round 4,PlayStation3,SONY,7.6,99,desconocido
787,Fight Night Round 2,Xbox,MICROSOFT,8.2,30,desconocido
892,NASCAR Thunder 2004,PlayStation2,SONY,8.5,84,desconocido
810,Tiger Woods PGA Tour 2003,PlayStation2,SONY,8.4,18,desconocido
811,TimeSplitters 2,GameCube,NINTENDO,8.5,82,desconocido
815,Ninja Gaiden Sigma,PlayStation3,SONY,7.7,199,poco conocido
820,Wario Land 4,GameBoyAdvance,NINTENDO,8.6,65,desconocido
753,Tribes 2,PC,PC,8.3,50,desconocido
894,TimeSplitters 2,Xbox,MICROSOFT,7.6,39,desconocido
917,NBA 2K13,Xbox360,MICROSOFT,7.2,136,poco conocido
860,Battlefield 1,PC,PC,7.1,2224,popular
789,Shovel Knight,WiiU,NINTENDO,8.4,311,popular
757,NHL 09,Xbox360,MICROSOFT,8.3,63,desconocido
840,Super Mario Maker 2,Switch,NINTENDO,8.5,751,popular
812,JSRF: Jet Set Radio Future,Xbox,MICROSOFT,8.3,122,poco conocido
879,LittleBigPlanet PS Vita,PlayStationVita,SONY,8.5,379,popular
912,Animal Crossing: New Leaf,3DS,NINTENDO,8.7,827,popular
875,SteamWorld Dig 2,Switch,NINTENDO,8.6,320,popular
744,Tekken 5,PlayStation2,SONY,8.6,364,popular
868,Diablo III: Eternal Collection,Switch,NINTENDO,7.6,254,conocido
780,Battlefield: Bad Company 2,PlayStation3,SONY,8.5,623,popular
918,The Witcher 2: Assassins of Kings,PC,PC,8.5,5504,popular
893,Burnout 2: Point of Impact,Xbox,MICROSOFT,5.7,26,desconocido
836,Unity of Command II,PC,PC,7.2,28,desconocido
770,Tony Hawk's Pro Skater 1 + 2,XboxOne,MICROSOFT,8.3,62,desconocido
877,FIFA Soccer 11,Xbox360,MICROSOFT,7.5,161,poco conocido
864,Downwell,Switch,NINTENDO,7.3,88,desconocido
752,Kerbal Space Program,PC,PC,8.2,658,popular
726,Deus Ex: Human Revolution - Director's Cut,WiiU,NINTENDO,8.5,201,conocido
793,Battlefield: Bad Company 2,Xbox360,MICROSOFT,8.6,929,popular
911,Nioh,PlayStation4,SONY,8.3,2321,popular
861,Starcraft II: Legacy of the Void,PC,PC,8.4,1059,popular
800,Cuphead,PC,PC,8.2,1271,popular
733,DJ Hero 2,Wii,NINTENDO,7.6,19,desconocido
903,Night in the Woods,PC,PC,7.5,331,popular
795,Torchlight II,PC,PC,8.5,2012,popular
714,NHL 2001,PlayStation,SONY,7.3,9,desconocido
832,Shogo: Mobile Armor Division,PC,PC,8.4,79,desconocido
831,Madden NFL 2002,PlayStation,SONY,7.3,9,desconocido
711,NBA Street Vol. 2,GameCube,NINTENDO,8.3,10,desconocido
748,Tony Hawk's Pro Skater 1 + 2,PC,PC,7.3,59,desconocido
708,DUSK,PC,PC,8.2,168,poco conocido
827,Ori and the Blind Forest,XboxOne,MICROSOFT,8.6,983,popular
693,Prince of Persia: The Sands of Time,PC,PC,8.5,590,popular
682,NBA 2K2,PlayStation2,SONY,8.0,14,desconocido
685,Destiny: The Taken King,XboxOne,MICROSOFT,5.3,419,popular
640,Mass Effect 3,PC,PC,5.9,6764,popular
586,Tekken 2,PlayStation,SONY,8.4,165,poco conocido
579,Jade Empire,Xbox,MICROSOFT,8.5,135,poco conocido
619,World in Conflict,PC,PC,8.1,363,popular
621,FIFA Soccer 11,PlayStation3,SONY,8.1,247,conocido
567,Worldwide Soccer Manager 2005,PC,PC,8.3,58,desconocido
529,XCOM: Enemy Unknown,PlayStation3,SONY,8.3,320,popular
655,Battlefield 1942,PC,PC,8.6,432,popular
618,Fire Emblem: Three Houses,Switch,NINTENDO,8.7,2276,popular
560,NHL 2K3,PlayStation2,SONY,7.8,18,desconocido
545,Monster Hunter: World - Iceborne,PlayStation4,SONY,8.4,297,conocido
597,Combat Mission: Barbarossa to Berlin,PC,PC,7.7,21,desconocido
646,NASCAR Racing 2003 Season,PC,PC,7.6,29,desconocido
528,Shin Megami Tensei: Persona 3 Portable,PSP,SONY,7.4,673,popular
592,Need for Speed: Hot Pursuit 2,PlayStation2,SONY,8.5,138,poco conocido
571,Left 4 Dead,Xbox360,MICROSOFT,7.9,1360,popular
637,FIFA Soccer 12,PC,PC,7.1,319,popular
569,There is no game : Wrong dimension,PC,PC,8.8,55,desconocido
696,ESPN NBA Basketball,PlayStation2,SONY,8.4,39,desconocido
568,Dead Cells,PC,PC,8.0,404,popular
556,F1 2019,XboxOne,MICROSOFT,6.8,48,desconocido
653,Battlefield 3,PC,PC,7.6,5302,popular
532,Burnout Revenge,Xbox,MICROSOFT,8.4,72,desconocido
595,NCAA Football 2005,Xbox,MICROSOFT,7.8,13,desconocido
551,Demon's Souls,PlayStation3,SONY,8.9,1692,popular
596,NCAA Football 2004,GameCube,NINTENDO,6.9,8,desconocido
683,Grandia,PlayStation,SONY,7.6,133,poco conocido
572,Left 4 Dead,PC,PC,9.1,4071,popular
611,Max Payne,PC,PC,9.1,1597,popular
645,World Series Baseball 2K3,Xbox,MICROSOFT,7.3,15,desconocido
583,NASCAR Racing 2002 Season,PC,PC,5.4,23,desconocido
687,Horizon Zero Dawn,PlayStation4,SONY,8.4,9400,popular
661,The Walking Dead: Episode 5 - No Time Left,Xbox360,MICROSOFT,8.8,210,conocido
562,Fallout,PC,PC,8.8,1254,popular
603,Dark Souls II: Scholar of the First Sin,XboxOne,MICROSOFT,7.8,236,conocido
620,Burnout Revenge,Xbox360,MICROSOFT,8.3,166,poco conocido
672,Ratchet & Clank Future: Tools of Destruction,PlayStation3,SONY,8.8,774,popular
644,Burnout 2: Point of Impact,GameCube,NINTENDO,8.8,24,desconocido
684,Colors! 3D,3DS,NINTENDO,7.5,66,desconocido
604,The Walking Dead: Episode 5 - No Time Left,PC,PC,8.8,429,popular
570,Axiom Verge,WiiU,NINTENDO,8.5,47,desconocido
688,NBA 2K11,PlayStation3,SONY,8.0,110,poco conocido
585,Resident Evil 2,Nintendo64,NINTENDO,8.8,103,poco conocido
582,NBA 2K3,PlayStation2,SONY,7.8,18,desconocido
630,L.A. Noire,PlayStation3,SONY,7.8,1144,popular
544,Wipeout 3,PlayStation,SONY,8.8,32,desconocido
617,Max Payne,Xbox,MICROSOFT,8.3,73,desconocido
549,Rez HD,Xbox360,MICROSOFT,8.0,65,desconocido
633,Far Cry,PC,PC,8.0,1003,popular
581,NHL 2K3,Xbox,MICROSOFT,6.5,11,desconocido
658,Einhander,PlayStation,SONY,8.8,41,desconocido
589,Mass Effect,PC,PC,8.6,3425,popular
580,Tony Hawk's Underground,GameCube,NINTENDO,7.8,33,desconocido
573,Left 4 Dead 2,PC,PC,8.4,3066,popular
666,The Beatles: Rock Band,Xbox360,MICROSOFT,8.5,130,poco conocido
663,WWF No Mercy,Nintendo64,NINTENDO,8.5,81,desconocido
593,Grand Theft Auto IV: The Ballad of Gay Tony,Xbox360,MICROSOFT,8.6,276,conocido
649,The Curse of Monkey Island,PC,PC,9.0,323,popular
550,NBA Street V3,PlayStation2,SONY,8.4,45,desconocido
522,The Witcher 3: Wild Hunt - Hearts of Stone,PC,PC,9.1,2622,popular
632,Bastion,PlayStation4,SONY,7.7,321,popular
641,Rise of Nations,PC,PC,8.8,353,popular
697,Tiger Woods PGA Tour 2004,Xbox,MICROSOFT,7.2,17,desconocido
667,Advance Wars 2: Black Hole Rising,GameBoyAdvance,NINTENDO,8.8,124,poco conocido
701,Railroad Tycoon II,PC,PC,8.5,94,desconocido
564,Assassin's Creed: Brotherhood,Xbox360,MICROSOFT,8.4,824,popular
660,The Chronicles of Riddick: Escape From Butcher Bay,Xbox,MICROSOFT,8.8,99,desconocido
537,The Walking Dead: A Telltale Games Series,PC,PC,8.8,2900,popular
575,F1 2017,PC,PC,7.4,96,desconocido
690,Minecraft: PlayStation 4 Edition,PlayStation4,SONY,6.6,551,popular
590,Dark Souls,Xbox360,MICROSOFT,8.5,1276,popular
534,Metroid: Zero Mission,GameBoyAdvance,NINTENDO,8.8,228,conocido
559,Rocksmith 2014 Edition,PC,PC,7.9,161,poco conocido
563,The Beatles: Rock Band,Wii,NINTENDO,7.7,56,desconocido
642,Apex Legends,PlayStation4,SONY,6.8,1303,popular
626,NBA Street Vol. 2,Xbox,MICROSOFT,8.0,25,desconocido
552,Pillars of Eternity,PC,PC,8.3,2520,popular
612,3D Streets of Rage II,3DS,NINTENDO,7.6,50,desconocido
600,Tetris Effect,PlayStation4,SONY,7.6,201,conocido
695,Top Spin,Xbox,MICROSOFT,8.0,36,desconocido
547,Dead Cells,Switch,NINTENDO,8.4,316,popular
561,Final Fantasy Chronicles,PlayStation,SONY,9.1,185,poco conocido
607,Slay the Spire,PC,PC,7.2,426,popular
643,Shin Megami Tensei: Persona 3 FES,PlayStation2,SONY,7.5,708,popular
609,Guitar Hero 5,Wii,NINTENDO,7.1,54,desconocido
616,Tom Clancy's Splinter Cell,PlayStation2,SONY,7.9,126,poco conocido
692,Stardew Valley,PC,PC,8.7,1034,popular
662,Madden NFL 2003,PC,PC,7.1,21,desconocido
647,Descent 3,PC,PC,7.7,47,desconocido
668,DiRT 2,PC,PC,8.2,409,popular
622,Final Fantasy XIV: Stormblood,PlayStation4,SONY,8.7,319,popular
555,Into the Breach,Switch,NINTENDO,7.9,137,poco conocido
548,Dark Souls III,PC,PC,8.4,3141,popular
591,NBA Street V3,Xbox,MICROSOFT,7.9,14,desconocido
546,Plants vs. Zombies,Xbox360,MICROSOFT,8.4,172,poco conocido
691,Dark Souls,PlayStation3,SONY,8.9,2017,popular
541,Madden NFL 2002,GameCube,NINTENDO,6.0,5,desconocido
613,Out of the Park Baseball 15,PC,PC,7.2,57,desconocido
577,Devil May Cry 5,PC,PC,8.6,1254,popular
523,Star Wars Jedi Knight II: Jedi Outcast,PC,PC,8.7,453,popular
648,Resident Evil 2,PlayStation,SONY,9.2,822,popular
558,Rez Infinite,PlayStation4,SONY,7.6,187,poco conocido
669,Return of the Obra Dinn,PC,PC,8.2,247,conocido
699,NHL 2K3,GameCube,NINTENDO,6.8,9,desconocido
659,Deus Ex: Human Revolution,Xbox360,MICROSOFT,8.4,745,popular
606,Borderlands 2,PC,PC,8.2,3176,popular
525,Halo 2 Multiplayer Map Pack,Xbox,MICROSOFT,7.8,40,desconocido
540,Pikmin,GameCube,NINTENDO,8.7,182,poco conocido
608,World Soccer Winning Eleven 9,Xbox,MICROSOFT,7.1,10,desconocido
530,Xenoblade Chronicles: Definitive Edition,Switch,NINTENDO,8.9,886,popular
610,Ace Combat 04: Shattered Skies,PlayStation2,SONY,8.7,135,poco conocido
638,Dishonored,PlayStation3,SONY,7.9,887,popular
665,Dragon Age: Inquisition,PlayStation4,SONY,7.4,2649,popular
543,Samba de Amigo,Dreamcast,SEGA,8.4,23,desconocido
681,The Orange Box,PlayStation3,SONY,8.2,211,conocido
587,Need for Speed: Hot Pursuit,PlayStation3,SONY,7.4,356,popular
602,Cave Story,Wii,NINTENDO,8.7,94,desconocido
566,World Soccer Winning Eleven 9,PC,PC,8.2,93,desconocido
635,Dead Space,Xbox360,MICROSOFT,8.7,902,popular
624,Stardew Valley,XboxOne,MICROSOFT,7.8,113,poco conocido
651,Dark Souls: Artorias of the Abyss,Xbox360,MICROSOFT,8.7,166,poco conocido
601,Fez,Xbox360,MICROSOFT,6.2,374,popular
671,L.A. Noire,Xbox360,MICROSOFT,7.9,951,popular
654,Dead Space 2,PlayStation3,SONY,8.6,632,popular
680,"WarioWare, Inc.: Mega Microgame$!",GameBoyAdvance,NINTENDO,8.7,55,desconocido
538,Tiger Woods PGA Tour 2004,PlayStation2,SONY,8.6,44,desconocido
574,Titanfall 2,PlayStation4,SONY,8.5,1694,popular
677,Battlefield 1,PlayStation4,SONY,7.9,2073,popular
674,Tom Clancy's Splinter Cell Double Agent,Xbox,MICROSOFT,8.2,34,desconocido
679,Virtua Fighter 5 Online,Xbox360,MICROSOFT,7.7,66,desconocido
678,Metal Gear Solid: Peace Walker,PSP,SONY,8.7,622,popular
524,Wipeout HD Fury,PlayStation3,SONY,8.2,135,poco conocido
652,Metal Gear Solid HD Collection,PlayStation3,SONY,8.9,483,popular
657,Dreams,PlayStation4,SONY,8.7,1336,popular
673,Peggle,Xbox360,MICROSOFT,7.9,80,desconocido
614,MVP Baseball 2004,GameCube,NINTENDO,7.2,13,desconocido
533,Dragon Quest VIII: Journey of the Cursed King,PlayStation2,SONY,8.7,354,popular
542,Sacrifice,PC,PC,8.7,153,poco conocido
639,XCOM: Enemy Unknown,PC,PC,8.2,2486,popular
694,What Remains of Edith Finch,PC,PC,8.4,640,popular
623,Deus Ex: Human Revolution,PlayStation3,SONY,8.3,751,popular
536,Skylanders Swap Force,WiiU,NINTENDO,6.1,105,poco conocido
553,The Elder Scrolls III: Morrowind,PC,PC,8.9,1561,popular
627,Sonic Adventure 2,Dreamcast,SEGA,8.5,421,popular
565,Left 4 Dead 2,Xbox360,MICROSOFT,8.5,754,popular
656,Tony Hawk's Pro Skater 1 + 2,PlayStation4,SONY,8.9,424,popular
531,Call of Duty 2,Xbox360,MICROSOFT,8.2,356,popular
628,NASCAR Racing 4,PC,PC,7.4,28,desconocido
598,NHL 2002,Xbox,MICROSOFT,6.8,8,desconocido
526,Resident Evil 2,PC,PC,9.0,1807,popular
625,Castlevania: Dawn of Sorrow,DS,NINTENDO,8.5,222,conocido
539,Age of Mythology,PC,PC,8.9,652,popular
675,New Super Mario Bros.,DS,NINTENDO,8.5,639,popular
686,NBA 2K11,Xbox360,MICROSOFT,8.3,104,poco conocido
576,Dark Souls III,PlayStation4,SONY,8.8,3549,popular
578,3D Gunstar Heroes,3DS,NINTENDO,7.9,41,desconocido
650,Rez Infinite,PC,PC,7.2,39,desconocido
615,Tiger Woods PGA Tour 2004,GameCube,NINTENDO,7.1,8,desconocido
594,The Legend of Zelda: The Minish Cap,GameBoyAdvance,NINTENDO,8.9,355,popular
670,Lumines,PSP,SONY,6.8,145,poco conocido
700,NBA Street,PlayStation2,SONY,8.4,45,desconocido
634,Nuclear Throne,PC,PC,7.7,211,conocido
527,Borderlands 2,Xbox360,MICROSOFT,8.3,966,popular
535,The Legend of Zelda: Majora's Mask 3D,3DS,NINTENDO,8.9,710,popular
599,Homeworld: Cataclysm,PC,PC,8.8,87,desconocido
664,Gran Turismo 4,PlayStation2,SONY,8.7,375,popular
605,Guild Wars,PC,PC,8.3,481,popular
588,F-Zero GX,GameCube,NINTENDO,8.7,220,conocido
557,Fable II,Xbox360,MICROSOFT,6.6,2569,popular
629,Duke Nukem 3D,PC,PC,8.7,461,popular
631,Okami HD,Switch,NINTENDO,8.6,166,poco conocido
689,Injustice 2,XboxOne,MICROSOFT,8.2,236,conocido
676,Silent Hill 2,PlayStation2,SONY,9.2,1024,popular
584,Phantasy Star Online,Dreamcast,SEGA,8.4,49,desconocido
698,Tom Clancy's Splinter Cell,GameCube,NINTENDO,8.1,30,desconocido
554,Castlevania: Symphony of the Night,Xbox360,MICROSOFT,8.6,149,poco conocido
636,Lone Echo,PC,PC,7.9,72,desconocido
439,Unreal Tournament,Dreamcast,SEGA,8.8,23,desconocido
470,Okami HD,PlayStation3,SONY,8.9,386,popular
480,XCOM: Enemy Unknown,Xbox360,MICROSOFT,8.3,394,popular
401,Marvel vs. Capcom 2,Dreamcast,SEGA,8.8,87,desconocido
433,Stephen's Sausage Roll,PC,PC,5.4,93,desconocido
472,Madden NFL 2002,Xbox,MICROSOFT,7.6,11,desconocido
394,ICO,PlayStation2,SONY,8.8,458,popular
407,FIFA Soccer 12,Xbox360,MICROSOFT,6.8,346,popular
398,Mario & Luigi: Superstar Saga,GameBoyAdvance,NINTENDO,8.9,229,conocido
404,Mario & Luigi: Bowser's Inside Story,DS,NINTENDO,8.8,366,popular
415,Fallout 3,PlayStation3,SONY,7.9,1067,popular
389,Rayman 2: The Great Escape,Nintendo64,NINTENDO,8.8,94,desconocido
477,Mario Kart 8 DLC Pack 2,WiiU,NINTENDO,8.9,303,popular
462,Silent Hunter III,PC,PC,7.8,109,poco conocido
475,Sid Meier's Civilization V,PC,PC,8.0,2736,popular
385,Final Fantasy XIV: Shadowbringers,PC,PC,9.0,631,popular
405,Trials Evolution,Xbox360,MICROSOFT,8.0,278,conocido
476,Super Mario 3D Land,3DS,NINTENDO,8.4,1239,popular
520,Beetle Adventure Racing,Nintendo64,NINTENDO,7.5,22,desconocido
419,Tetris Effect,PC,PC,6.6,96,desconocido
411,Ratchet & Clank: Going Commando,PlayStation2,SONY,8.9,350,popular
438,NCAA Football 2002,PlayStation2,SONY,8.4,24,desconocido
455,Tony Hawk's Pro Skater 4,Xbox,MICROSOFT,8.4,20,desconocido
451,Blast Corps,Nintendo64,NINTENDO,8.4,55,desconocido
459,LIMBO,Xbox360,MICROSOFT,8.4,502,popular
442,Panzer Dragoon Orta,Xbox,MICROSOFT,8.4,80,desconocido
424,NHL 2001,PC,PC,6.6,47,desconocido
382,NBA 2K12,PlayStation3,SONY,6.7,134,poco conocido
423,Dance Dance Revolution,PlayStation,SONY,8.4,104,poco conocido
397,World of Goo,PC,PC,8.4,720,popular
503,GTR 2,PC,PC,8.6,84,desconocido
384,Animal Crossing: New Horizons,Switch,NINTENDO,5.4,5736,popular
395,Tom Clancy's Ghost Recon Advanced Warfighter,Xbox360,MICROSOFT,7.9,228,conocido
478,Falcon 4.0: Allied Force,PC,PC,7.8,40,desconocido
454,MVP Baseball 2004,Xbox,MICROSOFT,7.8,23,desconocido
511,Astro Bot: Rescue Mission,PlayStation4,SONY,8.9,459,popular
508,Total War: Shogun 2,PC,PC,8.4,1345,popular
481,Metroid Prime 3: Corruption,Wii,NINTENDO,8.8,612,popular
428,NieR: Automata - Become as Gods Edition,XboxOne,MICROSOFT,9.0,504,popular
391,Diablo III: Ultimate Evil Edition,PlayStation4,SONY,7.9,1411,popular
484,Banjo-Tooie,Nintendo64,NINTENDO,8.8,222,conocido
507,Grand Theft Auto IV,PC,PC,6.9,2985,popular
403,Syphon Filter,PlayStation,SONY,8.8,155,poco conocido
410,FIFA Soccer 10,Xbox360,MICROSOFT,7.4,143,poco conocido
421,MVP Baseball 2004,PlayStation2,SONY,8.5,55,desconocido
449,Hollow Knight,Switch,NINTENDO,8.9,1174,popular
469,Pikmin 2,GameCube,NINTENDO,9.0,200,conocido
461,Mark of the Ninja,Xbox360,MICROSOFT,7.4,215,conocido
485,Brothers: A Tale of Two Sons,PC,PC,8.5,1460,popular
387,Half-Life 2,Xbox,MICROSOFT,8.4,147,poco conocido
505,Yakuza 0,XboxOne,MICROSOFT,7.9,163,poco conocido
435,Burnout Revenge,PlayStation2,SONY,8.8,172,poco conocido
496,Tiger Woods PGA Tour 2003,GameCube,NINTENDO,6.7,6,desconocido
426,Rayman Legends,PlayStation4,SONY,8.4,885,popular
506,NBA 2K13,PlayStation3,SONY,8.0,108,poco conocido
413,Tennis 2K2,Dreamcast,SEGA,7.8,21,desconocido
458,WWF SmackDown! 2: Know Your Role,PlayStation,SONY,8.4,56,desconocido
416,The Legend of Zelda: The Wind Waker HD,WiiU,NINTENDO,9.0,1281,popular
493,The Witcher 3: Wild Hunt - Hearts of Stone,PlayStation4,SONY,9.0,1704,popular
494,Metal Gear Solid HD Collection,Xbox360,MICROSOFT,8.8,215,conocido
425,Advance Wars: Dual Strike,DS,NINTENDO,8.9,198,poco conocido
436,Tony Hawk's Pro Skater 3,PC,PC,8.4,117,poco conocido
417,ESPN NFL 2K5,PlayStation2,SONY,8.4,98,desconocido
396,FIFA Soccer 12,PlayStation3,SONY,7.2,355,popular
456,Sid Meier's Civilization III,PC,PC,8.4,325,popular
402,Ape Escape,PlayStation,SONY,8.5,79,desconocido
466,Super Meat Boy,Xbox360,MICROSOFT,8.0,293,conocido
517,Rayman 2 Revolution,PlayStation2,SONY,8.6,67,desconocido
468,Dead Space 2,Xbox360,MICROSOFT,8.7,791,popular
515,NBA 2K12,Xbox360,MICROSOFT,7.7,143,poco conocido
504,Sekiro: Shadows Die Twice,PlayStation4,SONY,8.1,3228,popular
386,World of Warcraft: Cataclysm,PC,PC,5.7,1163,popular
467,Grand Theft Auto: Chinatown Wars,PSP,SONY,7.4,202,conocido
471,NBA 2K17,XboxOne,MICROSOFT,5.9,133,poco conocido
483,Flight Simulator 2002,PC,PC,7.3,44,desconocido
499,Colin McRae Rally 2.0,PlayStation,SONY,8.3,56,desconocido
489,Guild Wars 2,PC,PC,8.1,3065,popular
409,Spelunky,PC,PC,7.2,529,popular
429,Jak and Daxter: The Precursor Legacy,PlayStation2,SONY,8.8,466,popular
443,Portal: Still Alive,Xbox360,MICROSOFT,8.3,243,conocido
460,Ori and the Blind Forest: Definitive Edition,Switch,NINTENDO,8.6,293,conocido
518,Madden NFL 2001,PlayStation,SONY,6.8,4,desconocido
380,Assassin's Creed II,Xbox360,MICROSOFT,8.8,1653,popular
445,Fez,PlayStation4,SONY,6.4,549,popular
521,Command & Conquer: Red Alert,PC,PC,8.8,360,popular
390,Bayonetta,Xbox360,MICROSOFT,8.1,718,popular
479,Deus Ex: Human Revolution,PC,PC,8.5,3582,popular
422,Tony Hawk's Pro Skater 3,GameBoyAdvance,NINTENDO,7.0,8,desconocido
431,Bastion,Switch,NINTENDO,7.7,93,desconocido
488,TimeSplitters 2,PlayStation2,SONY,8.8,160,poco conocido
492,Pushmo,3DS,NINTENDO,8.3,208,conocido
509,Empire: Total War,PC,PC,7.0,3113,popular
392,Overwatch,PlayStation4,SONY,6.4,2139,popular
393,Far Cry 3,PlayStation3,SONY,8.5,1235,popular
406,Grand Theft Auto IV: The Lost and Damned,Xbox360,MICROSOFT,8.0,345,popular
512,Bayonetta + Bayonetta 2,Switch,NINTENDO,8.7,350,popular
450,MLB 09: The Show,PlayStation3,SONY,8.1,61,desconocido
473,Grandia II,Dreamcast,SEGA,8.7,80,desconocido
381,Project Gotham Racing 2,Xbox,MICROSOFT,8.7,86,desconocido
414,Black & White,PC,PC,7.7,360,popular
457,NFL 2K2,Dreamcast,SEGA,8.2,10,desconocido
432,Monster Hunter: World,XboxOne,MICROSOFT,7.1,426,popular
388,NCAA Football 2003,Xbox,MICROSOFT,7.3,15,desconocido
497,Freedom Force,PC,PC,7.7,87,desconocido
500,FIFA Soccer 13,Xbox360,MICROSOFT,6.2,425,popular
463,Bayonetta,PC,PC,8.1,488,popular
491,Tales From The Borderlands: Episode 5 - The Vault of the Traveler,PlayStation4,SONY,7.9,181,poco conocido
412,NBA Street Vol. 2,PlayStation2,SONY,8.7,80,desconocido
437,NBA 2K2,GameCube,NINTENDO,7.3,4,desconocido
487,World Soccer Winning Eleven 8 International,Xbox,MICROSOFT,7.7,13,desconocido
399,Shovel Knight,PlayStation4,SONY,7.7,421,popular
510,Rayman Legends,Xbox360,MICROSOFT,8.2,250,conocido
498,NBA 2K2,Xbox,MICROSOFT,7.6,5,desconocido
482,Monster Hunter: World,PlayStation4,SONY,7.7,1741,popular
448,Shin Megami Tensei: Persona 4,PlayStation2,SONY,7.6,844,popular
516,ESPN NHL Hockey,PlayStation2,SONY,7.0,22,desconocido
464,Assassin's Creed: Brotherhood,PlayStation3,SONY,8.3,1092,popular
513,Kentucky Route Zero - Act IV,PC,PC,6.3,47,desconocido
519,Final Fantasy VIII,PlayStation,SONY,8.7,1055,popular
418,Portal,PC,PC,9.2,5187,popular
400,Tony Hawk's Underground,PlayStation2,SONY,8.7,156,poco conocido
440,Deus Ex,PC,PC,9.2,1350,popular
474,Geometry Wars: Retro Evolved 2,Xbox360,MICROSOFT,8.3,92,desconocido
408,Monster Hunter: World - Iceborne,XboxOne,MICROSOFT,8.2,72,desconocido
490,Forza Motorsport 2,Xbox360,MICROSOFT,8.3,401,popular
383,The Sims 2,PC,PC,8.7,891,popular
446,Braid,PC,PC,8.6,936,popular
427,MLB 11: The Show,PlayStation3,SONY,8.0,87,desconocido
501,Into the Breach,PC,PC,7.8,361,popular
502,LIMBO,PlayStation3,SONY,8.0,312,popular
465,Okami,Wii,NINTENDO,8.8,269,conocido
